Date,Arrivals_40,Departures_40,Census_40,Arrivals_10,Departures_10,Census_10,Arrivals_50,Departures_50,Census_50,Arrivals_60,Departures_60,Census_60,Arrivals_30,Departures_30,Census_30,OtherCensus,Day
2018-02-11,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,171
2018-02-18,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,45.142857142857146,0.0,0.0,0.0,0.0,172
2018-02-25,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.14285714285714285,45.285714285714285,0.0,0.0,0.0,0.0,173
2018-03-04,0.14285714285714285,0.14285714285714285,5.857142857142857,0.14285714285714285,0.2857142857142857,13.571428571428571,0.0,0.0,0.0,0.42857142857142855,1.4285714285714286,40.857142857142854,0.0,0.0,0.0,0.0,174
2018-03-11,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,38.42857142857143,0.0,0.0,0.0,0.0,175
2018-03-18,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,176
2018-03-25,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,39.57142857142857,0.0,0.0,0.0,0.0,177
2018-04-01,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,40.57142857142857,0.0,0.0,0.0,0.0,178
2018-04-08,0.0,0.0,6.0,0.0,0.14285714285714285,12.428571428571429,0.0,0.0,0.0,0.2857142857142857,0.0,42.57142857142857,0.0,0.0,0.0,0.0,179
2018-04-15,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,180
2018-04-22,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,181
2018-04-29,0.14285714285714285,0.0,6.571428571428571,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,43.42857142857143,0.0,0.0,0.0,0.0,182
2018-05-06,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,44.57142857142857,0.0,0.0,0.0,0.0,183
2018-05-13,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,184
2018-05-20,0.0,0.14285714285714285,6.428571428571429,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,46.0,0.0,0.0,0.0,0.0,185
2018-05-27,0.14285714285714285,0.0,6.428571428571429,0.14285714285714285,0.0,12.428571428571429,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,46.142857142857146,0.0,0.0,0.0,0.0,186
2018-06-03,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,47.0,0.0,0.0,0.0,0.0,187
2018-06-10,0.14285714285714285,0.0,7.857142857142857,0.14285714285714285,0.0,14.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,48.42857142857143,0.0,0.0,0.0,0.0,188
2018-06-17,0.0,0.0,8.0,0.14285714285714285,0.0,14.428571428571429,0.0,0.0,0.0,0.14285714285714285,0.0,50.0,0.0,0.0,0.0,0.0,189
2018-06-24,0.0,0.0,8.0,0.0,0.0,15.0,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,51.285714285714285,0.0,0.0,0.0,0.7142857142857143,190
2018-07-01,0.0,0.0,8.0,0.14285714285714285,0.0,15.857142857142858,0.0,0.0,1.0,0.2857142857142857,0.0,53.0,0.0,0.0,0.0,1.0,191
2018-07-08,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,192
2018-07-15,0.0,0.14285714285714285,7.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,193
2018-07-22,0.0,0.0,7.0,0.14285714285714285,0.0,16.857142857142858,0.0,0.0,1.0,0.0,0.5714285714285714,51.285714285714285,0.0,0.0,0.0,1.0,194
2018-07-29,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,195
2018-08-05,0.0,0.0,7.0,0.14285714285714285,0.0,17.571428571428573,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,196
2018-08-12,0.0,0.0,7.0,0.14285714285714285,0.0,18.857142857142858,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,49.714285714285715,0.0,0.0,0.0,1.0,197
2018-08-19,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,198
2018-08-26,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.14285714285714285,48.285714285714285,0.0,0.0,0.0,1.0,199
2018-09-02,0.0,0.0,7.0,0.14285714285714285,0.0,19.428571428571427,0.0,0.0,1.0,0.0,0.14285714285714285,47.42857142857143,0.0,0.0,0.0,1.0,200
2018-09-09,0.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,201
2018-09-16,0.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,202
2018-09-23,0.0,0.0,7.0,0.2857142857142857,0.0,21.428571428571427,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,203
2018-09-30,0.14285714285714285,0.0,7.857142857142857,0.0,0.14285714285714285,21.142857142857142,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,47.857142857142854,0.0,0.0,0.0,1.0,204
2018-10-07,0.0,0.0,8.0,0.0,0.14285714285714285,20.285714285714285,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,205
